/SiMCosta RJ-3 buoy 
/L1 data
/missing = NULL
/latitude = -22.983083
/longitude = -43.174472
/Sensor Mount = Buoy
/Acknowledging or Crediting SiMCosta as Information Source : (Product or data name) courtesy of the Brazilian Coastal Monitoring System - SiMCosta  (www.simcosta.furg.br)
/Disclaimer: All products published on this website are not intended to be used for navigational or operational purposes.
/*Magnetic Declination Reference: Chulliat, A., S. Macmillan, P. Alken, C. Beggan, M. Nair, B. Hamilton, A. Woods, V. Ridley, S. Maus and A. Thomson, 2014. The US/UK World Magnetic Model for 2015-2020, NOAA National Geophysical Data Center, Boulder, CO, doi: 10.7289/V5TH8JNW 
/YEAR MONTH DAY HOUR MINUTE SECOND: Date/Time Data Acquisition (UTC)
/Avg_Air_Press: Average Air Pressure (mb)
/Avg_Air_Tmp: Average Air Temperature (degree Celsius)
/Avg_Hmt: Average Humidity (%)
/Avg_Wnd_Sp: Average Wind Speed (m/s)
/Avg_Wnd_Dir: Average Wind Direction (degree, magnetic north)
/Avg_Wnd_Dir_N: Average Wind Direction (degree, true north)
/M_Decl: Magnetic Declination (degree)
YEAR,MONTH,DAY,HOUR,MINUTE,SECOND,Avg_Air_Press,Avg_Air_Tmp,Avg_Hmt,Avg_Wnd_Sp,Avg_Wnd_Dir,Avg_Wnd_Dir_N,M_Decl
2016,10,7,2,55,00,1007.35,-39.70,19.80,3.50,54.00,31.35,-22.65
2016,10,7,3,25,00,1007.36,-39.70,19.60,2.50,66.00,43.35,-22.65
2016,10,7,3,55,00,1007.04,-39.70,19.20,2.60,90.00,67.35,-22.65
2016,10,7,4,25,00,1007.04,-39.70,18.80,2.20,60.00,37.35,-22.65
2016,10,7,4,55,00,1006.50,-39.70,18.60,2.30,77.00,54.35,-22.65
2016,10,7,5,25,00,1006.28,-39.70,18.40,2.80,58.00,35.35,-22.65
2016,10,7,6,25,00,1006.00,-39.70,18.80,3.60,53.00,30.35,-22.65
2016,10,7,6,55,00,1006.15,-39.70,20.10,5.50,27.00,4.35,-22.65
2016,10,7,7,25,00,1006.24,-39.70,20.10,4.30,354.00,331.35,-22.65
2016,10,7,7,55,00,1007.02,-39.70,20.80,3.10,279.00,256.35,-22.65
2016,10,7,8,25,00,1007.50,-39.70,21.70,3.70,268.00,245.35,-22.65
2016,10,7,8,55,00,1007.91,-39.70,20.30,4.40,277.00,254.35,-22.65
2016,10,7,9,25,00,1008.24,-39.70,20.10,2.00,320.00,297.35,-22.65
2016,10,7,9,55,00,1008.89,-39.70,19.90,5.20,282.00,259.35,-22.65
2016,10,7,10,25,00,1009.47,-39.70,20.10,7.50,265.00,242.35,-22.65
2016,10,7,10,55,00,1009.82,-39.60,18.70,7.80,258.00,235.35,-22.65
2016,10,7,11,25,00,1010.32,-39.60,17.30,6.30,272.00,249.35,-22.65
2016,10,7,11,55,00,1010.68,-39.60,15.60,6.00,274.00,251.35,-22.65
2016,10,7,12,25,00,1011.17,-39.60,14.90,7.40,269.00,246.35,-22.65
2016,10,7,12,55,00,1011.33,-39.60,14.90,8.30,271.00,248.35,-22.65
2016,10,7,13,25,00,1011.54,-39.60,13.90,7.20,265.00,242.35,-22.65
2016,10,7,13,55,00,1011.91,-39.60,13.20,7.60,269.00,246.35,-22.65
2016,10,7,14,25,00,1011.82,-39.60,13.10,7.70,268.00,245.35,-22.65
2016,10,7,14,55,00,1011.67,-39.60,13.20,7.60,261.00,238.35,-22.65
2016,10,7,15,25,00,1011.62,-39.60,13.50,8.10,262.00,239.35,-22.65
2016,10,7,15,55,00,1011.39,-39.60,13.90,7.10,265.00,242.35,-22.65
2016,10,7,16,25,00,1011.29,-39.60,14.10,6.50,262.00,239.35,-22.65
2016,10,7,16,55,00,1010.94,-39.60,14.30,7.00,257.00,234.35,-22.65
2016,10,7,17,25,00,1011.05,-39.60,13.20,7.50,260.00,237.35,-22.65
2016,10,7,17,55,00,1011.13,-39.60,12.70,7.60,257.00,234.35,-22.65
2016,10,7,18,25,00,1011.24,-39.60,12.50,7.20,257.00,234.35,-22.65
2016,10,7,18,55,00,1011.66,-39.60,12.50,7.10,256.00,233.35,-22.65
2016,10,7,19,25,00,1011.89,-39.60,12.30,6.90,258.00,235.35,-22.65
2016,10,7,19,55,00,1012.11,-39.60,12.10,6.60,246.00,223.35,-22.65
2016,10,7,20,25,00,1012.36,-39.60,12.20,7.10,253.00,230.35,-22.65
2016,10,7,20,55,00,1012.80,-39.60,12.10,6.70,244.00,221.35,-22.65
2016,10,7,21,25,00,1013.09,-39.60,12.20,5.90,249.00,226.35,-22.65
2016,10,7,21,55,00,1013.64,-39.60,12.30,5.90,253.00,230.35,-22.65
2016,10,7,22,25,00,1013.85,-39.60,12.40,4.60,242.00,219.35,-22.65
2016,10,7,22,55,00,1013.92,-39.60,12.40,4.00,248.00,225.35,-22.65
2016,10,7,23,25,00,1014.35,-39.70,12.50,3.20,242.00,219.35,-22.65
2016,10,7,23,55,00,1014.67,-39.70,13.60,2.30,252.00,229.35,-22.65
2016,10,8,0,25,00,1014.93,-39.70,17.40,3.10,233.00,210.35,-22.65
2016,10,8,0,55,00,1015.00,-39.70,15.80,1.80,208.00,185.35,-22.65
2016,10,8,1,25,00,1015.19,-39.70,15.10,2.00,194.00,171.35,-22.65
2016,10,8,1,55,00,1015.20,-39.70,14.80,1.10,160.00,137.35,-22.65
2016,10,8,2,25,00,1015.02,-39.70,14.40,1.10,127.00,104.35,-22.65
2016,10,8,2,55,00,1014.90,-39.70,14.00,1.10,105.00,82.35,-22.65
2016,10,8,3,25,00,1014.66,-39.70,13.60,1.80,1.00,338.35,-22.65
2016,10,8,3,55,00,1014.37,-39.70,13.50,1.20,357.00,334.35,-22.65
2016,10,8,4,25,00,1014.06,-39.70,13.00,1.10,280.00,257.35,-22.65
2016,10,8,4,55,00,1013.85,-39.70,12.80,1.40,320.00,297.35,-22.65
2016,10,8,5,25,00,1013.87,-39.70,12.50,1.30,312.00,289.35,-22.65
2016,10,8,5,55,00,1014.06,-39.70,12.30,1.40,338.00,315.35,-22.65
2016,10,8,6,25,00,1014.07,-39.70,11.80,0.60,356.00,333.35,-22.65
2016,10,8,6,55,00,1014.26,-39.70,11.90,1.30,24.00,1.35,-22.65
2016,10,8,7,25,00,1014.50,-39.70,11.50,2.00,44.00,21.35,-22.65
2016,10,8,7,55,00,1014.58,-39.70,12.20,2.50,55.00,32.35,-22.65
2016,10,8,8,25,00,1014.67,-39.70,13.30,2.40,36.00,13.35,-22.65
2016,10,8,8,55,00,1015.10,-39.70,14.30,4.60,21.00,358.35,-22.65
2016,10,8,9,55,00,1015.72,-39.70,14.50,2.30,13.00,350.35,-22.65
2016,10,8,10,25,00,1015.79,-39.60,9.80,1.30,39.00,16.35,-22.65
2016,10,8,10,55,00,1015.99,-39.60,7.30,1.80,30.00,7.35,-22.65
2016,10,8,11,25,00,1016.23,-39.60,9.20,3.20,70.00,47.35,-22.65
2016,10,8,11,55,00,1016.33,-39.60,10.10,2.20,67.00,44.35,-22.65
2016,10,8,12,25,00,1016.31,-39.60,10.60,2.20,74.00,51.35,-22.65
2016,10,8,12,55,00,1016.25,-39.60,10.50,2.40,96.00,73.35,-22.65
2016,10,8,13,25,00,1016.00,-39.60,10.50,1.70,138.00,115.35,-22.65
2016,10,8,13,55,00,1015.82,-39.60,9.60,2.70,152.00,129.35,-22.65
2016,10,8,14,25,00,1015.79,-39.60,9.50,3.40,157.00,134.35,-22.65
2016,10,8,14,55,00,1015.59,-39.60,9.60,3.90,165.00,142.35,-22.65
2016,10,8,15,25,00,1015.31,-39.60,9.50,4.90,155.00,132.35,-22.65
2016,10,8,15,55,00,1014.97,-39.60,9.40,4.10,161.00,138.35,-22.65
2016,10,8,16,25,00,1014.64,-39.60,9.00,4.00,159.00,136.35,-22.65
2016,10,8,16,55,00,1014.30,-39.60,7.60,3.80,162.00,139.35,-22.65
2016,10,8,17,25,00,1014.08,-39.60,6.40,3.30,177.00,154.35,-22.65
2016,10,8,17,55,00,1013.97,-39.60,4.20,3.30,174.00,151.35,-22.65
2016,10,8,18,25,00,1013.93,-39.60,3.30,3.70,166.00,143.35,-22.65
2016,10,8,19,25,00,1013.95,-39.50,2.70,3.70,164.00,141.35,-22.65
2016,10,8,19,55,00,1014.11,-39.50,2.60,3.30,161.00,138.35,-22.65
2016,10,8,20,55,00,1014.37,-39.50,4.60,1.80,173.00,150.35,-22.65
2016,10,8,21,25,00,1014.71,-39.60,5.80,3.10,220.00,197.35,-22.65
2016,10,8,21,55,00,1014.78,-39.60,6.70,2.30,228.00,205.35,-22.65
2016,10,8,22,25,00,1014.76,-39.60,7.70,2.00,219.00,196.35,-22.65
2016,10,8,22,55,00,1014.93,-39.60,8.20,1.40,199.00,176.35,-22.65
2016,10,8,23,25,00,1014.67,-39.60,8.50,1.00,194.00,171.35,-22.65
2016,10,8,23,55,00,1014.22,-39.60,8.60,1.70,105.00,82.35,-22.65
2016,10,9,0,25,00,1014.20,-39.60,8.80,1.80,86.00,63.35,-22.65
2016,10,9,0,55,00,1014.49,-39.60,9.10,1.30,136.00,113.35,-22.65
2016,10,9,1,25,00,1014.39,-39.60,9.30,0.80,67.00,44.35,-22.65
2016,10,9,1,55,00,1014.37,-39.70,9.60,0.70,87.00,64.35,-22.65
2016,10,9,2,25,00,1014.49,-39.70,9.90,2.90,262.00,239.35,-22.65
2016,10,9,2,55,00,1014.69,-39.70,10.10,1.60,271.00,248.35,-22.65
2016,10,9,3,25,00,1014.73,-39.70,10.20,1.60,271.00,248.35,-22.65
2016,10,9,3,55,00,1014.69,-39.70,10.40,2.70,267.00,244.35,-22.65
2016,10,9,4,25,00,1014.57,-39.70,10.70,1.20,251.00,228.35,-22.65
2016,10,9,4,55,00,1014.81,-39.70,10.70,0.90,248.00,225.35,-22.65
2016,10,9,5,25,00,1014.70,-39.70,10.60,1.60,243.00,220.35,-22.65
2016,10,9,5,55,00,1014.51,-39.70,10.60,1.30,244.00,221.35,-22.65
2016,10,9,6,25,00,1014.58,-39.70,10.60,1.10,37.00,14.35,-22.65
2016,10,9,6,55,00,1014.63,-39.70,10.60,2.00,55.00,32.35,-22.65
2016,10,9,7,25,00,1014.82,-39.70,10.70,2.30,53.00,30.35,-22.65
2016,10,9,7,55,00,1014.98,-39.70,10.80,3.50,27.00,4.35,-22.65
2016,10,9,8,25,00,1015.31,-39.70,10.80,3.40,21.00,358.35,-22.65
2016,10,9,8,55,00,1015.63,-39.70,10.90,2.70,38.00,15.35,-22.65
2016,10,9,9,25,00,1015.94,-39.60,10.80,2.30,20.00,357.35,-22.65
2016,10,9,9,55,00,1016.54,-39.60,10.40,1.70,302.00,279.35,-22.65
2016,10,9,10,25,00,1017.13,-39.60,6.60,1.40,288.00,265.35,-22.65
2016,10,9,10,55,00,1017.38,-39.60,6.80,0.70,217.00,194.35,-22.65
2016,10,9,11,25,00,1017.56,-39.60,6.70,1.80,183.00,160.35,-22.65
2016,10,9,11,55,00,1017.87,-39.60,5.90,2.40,225.00,202.35,-22.65
2016,10,9,12,25,00,1017.93,-39.60,5.80,3.40,252.00,229.35,-22.65
2016,10,9,12,55,00,1018.18,-39.50,5.70,4.20,235.00,212.35,-22.65
2016,10,9,13,25,00,1018.64,-39.50,6.00,7.70,250.00,227.35,-22.65
2016,10,9,13,55,00,1019.01,-39.50,5.80,7.40,260.00,237.35,-22.65
2016,10,9,14,25,00,1019.31,-39.60,5.70,7.00,260.00,237.35,-22.65
2016,10,9,14,55,00,1019.08,-39.60,5.70,6.80,255.00,232.35,-22.65
2016,10,9,15,25,00,1019.00,-39.60,5.60,6.80,256.00,233.35,-22.65
2016,10,9,15,55,00,1018.76,-39.60,5.40,6.70,257.00,234.35,-22.65
2016,10,9,16,25,00,1018.60,-39.60,5.20,6.70,257.00,234.35,-22.65
2016,10,9,16,55,00,1018.36,-39.60,5.70,6.20,255.00,232.35,-22.65
2016,10,9,17,25,00,1018.30,-39.60,5.40,6.10,255.00,232.35,-22.65
2016,10,9,17,55,00,1018.27,-39.60,5.50,5.60,244.00,221.35,-22.65
2016,10,9,18,25,00,1018.36,-39.60,5.50,5.50,240.00,217.35,-22.65
2016,10,9,18,55,00,1018.60,-39.60,5.40,4.80,245.00,222.35,-22.65
2016,10,9,19,25,00,1018.75,-39.60,5.40,4.50,242.00,219.35,-22.65
2016,10,9,19,55,00,1018.82,-39.60,5.50,4.20,241.00,218.35,-22.65
2016,10,9,20,25,00,1019.13,-39.60,5.70,3.90,241.00,218.35,-22.65
2016,10,9,20,55,00,1019.52,-39.60,5.80,4.00,222.00,199.35,-22.65
2016,10,9,21,25,00,1019.90,-39.60,6.10,3.80,215.00,192.35,-22.65
2016,10,9,21,55,00,1020.35,-39.60,6.30,3.70,221.00,198.35,-22.65
2016,10,9,22,25,00,1020.68,-39.60,6.40,3.00,225.00,202.35,-22.65
2016,10,9,22,55,00,1020.90,-39.60,6.50,2.90,234.00,211.35,-22.65
2016,10,9,23,25,00,1021.21,-39.60,6.60,2.70,237.00,214.35,-22.65
2016,10,9,23,55,00,1021.52,-39.60,6.20,5.10,161.00,138.35,-22.65
2016,10,10,0,25,00,1021.90,-39.60,6.90,5.40,179.00,156.35,-22.65
2016,10,10,1,25,00,1021.94,-39.60,7.30,4.70,156.00,133.35,-22.65
2016,10,10,2,25,00,1021.84,-39.70,7.30,6.40,168.00,145.35,-22.65
2016,10,10,2,55,00,1021.79,-39.70,9.00,5.70,161.00,138.35,-22.65
2016,10,10,3,25,00,1021.59,-39.60,11.70,5.60,163.00,140.35,-22.65
2016,10,10,3,55,00,1021.36,-39.60,14.10,6.60,159.00,136.35,-22.65
2016,10,10,4,25,00,1021.26,-39.60,12.00,6.60,165.00,142.35,-22.65
2016,10,10,4,55,00,1020.92,-39.60,11.70,6.60,166.00,143.35,-22.65
2016,10,10,5,25,00,1020.68,-39.60,11.50,6.70,163.00,140.35,-22.65
2016,10,10,5,55,00,1020.64,-39.60,11.40,6.20,160.00,137.35,-22.65
2016,10,10,6,25,00,1020.59,-39.60,11.40,6.30,158.00,135.35,-22.65
2016,10,10,7,25,00,1020.97,-39.60,11.50,5.80,161.00,138.35,-22.65
2016,10,10,7,55,00,1021.47,-39.60,11.40,5.70,158.00,135.35,-22.65
2016,10,10,8,25,00,1022.00,-39.60,11.00,5.40,150.00,127.35,-22.65
2016,10,10,8,55,00,1022.43,-39.60,10.90,5.10,151.00,128.35,-22.65
2016,10,10,9,25,00,1022.83,-39.60,10.80,4.90,158.00,135.35,-22.65
2016,10,10,9,55,00,1023.14,-39.60,10.10,5.10,150.00,127.35,-22.65
2016,10,10,10,25,00,1023.43,-39.60,11.80,5.20,139.00,116.35,-22.65
2016,10,10,10,55,00,1023.69,-39.60,10.40,4.90,146.00,123.35,-22.65
2016,10,10,11,25,00,1023.96,-39.60,15.00,4.30,132.00,109.35,-22.65
2016,10,10,11,55,00,1024.17,-39.60,11.90,4.00,149.00,126.35,-22.65
2016,10,10,12,25,00,1024.24,-39.60,10.90,4.30,143.00,120.35,-22.65
2016,10,10,12,55,00,1024.13,-39.60,10.00,4.40,145.00,122.35,-22.65
2016,10,10,13,25,00,1023.97,-39.60,8.70,4.40,142.00,119.35,-22.65
2016,10,10,13,55,00,1023.82,-39.60,8.00,4.60,142.00,119.35,-22.65
2016,10,10,14,25,00,1023.81,-39.60,7.90,4.90,147.00,124.35,-22.65
2016,10,10,14,55,00,1023.66,-39.60,7.40,4.60,143.00,120.35,-22.65
2016,10,10,15,25,00,1023.38,-39.60,6.90,4.90,153.00,130.35,-22.65
2016,10,10,15,55,00,1023.00,-39.60,6.60,4.10,148.00,125.35,-22.65
2016,10,10,16,25,00,1022.64,-39.60,5.80,4.00,142.00,119.35,-22.65
2016,10,10,16,55,00,1022.11,-39.60,5.80,4.60,132.00,109.35,-22.65
2016,10,10,17,25,00,1021.56,-39.60,5.60,5.20,134.00,111.35,-22.65
2016,10,10,17,55,00,1021.53,-39.60,5.50,4.80,136.00,113.35,-22.65
2016,10,10,18,25,00,1021.41,-39.60,5.60,5.10,137.00,114.35,-22.65
2016,10,10,18,55,00,1021.53,-39.60,5.70,5.20,138.00,115.35,-22.65
2016,10,10,19,25,00,1021.54,-39.60,5.70,5.90,144.00,121.35,-22.65
2016,10,10,19,55,00,1021.71,-39.60,5.70,5.80,138.00,115.35,-22.65
2016,10,10,20,25,00,1021.85,-39.60,5.60,6.30,138.00,115.35,-22.65
2016,10,10,20,55,00,1022.03,-39.60,5.50,6.30,142.00,119.35,-22.65
2016,10,10,21,25,00,1022.02,-39.60,5.50,6.70,143.00,120.35,-22.65
2016,10,10,21,55,00,1022.13,-39.60,5.40,6.50,131.00,108.35,-22.65
2016,10,10,22,25,00,1022.26,-39.70,5.40,6.90,139.00,116.35,-22.65
2016,10,10,22,55,00,1022.43,-39.70,5.40,6.60,135.00,112.35,-22.65
2016,10,10,23,25,00,1022.68,-39.70,5.50,6.60,135.00,112.35,-22.65
2016,10,10,23,55,00,1022.57,-39.70,5.40,7.10,127.00,104.35,-22.65
2016,10,11,0,25,00,1022.62,-39.70,5.40,6.80,123.00,100.35,-22.65
2016,10,11,0,55,00,1022.52,-39.70,5.40,7.30,127.00,104.35,-22.65
2016,10,11,1,25,00,1022.35,-39.70,5.40,7.00,118.00,95.35,-22.65
2016,10,11,1,55,00,1022.07,-39.70,5.80,7.20,118.00,95.35,-22.65
2016,10,11,2,25,00,1021.88,-39.70,5.70,6.90,115.00,92.35,-22.65
2016,10,11,2,55,00,1021.66,-39.70,5.50,6.30,105.00,82.35,-22.65
2016,10,11,3,25,00,1021.47,-39.70,5.50,4.80,85.00,62.35,-22.65
2016,10,11,3,55,00,1021.22,-39.70,6.30,4.90,86.00,63.35,-22.65
2016,10,11,4,25,00,1020.73,-39.70,7.10,5.10,78.00,55.35,-22.65
2016,10,11,5,25,00,1019.79,-39.60,16.80,4.20,76.00,53.35,-22.65
2016,10,11,5,55,00,1019.39,-39.70,14.30,3.30,49.00,26.35,-22.65
2016,10,11,6,25,00,1019.43,-39.70,14.60,3.90,54.00,31.35,-22.65
2016,10,11,6,55,00,1019.30,-39.70,14.30,3.20,65.00,42.35,-22.65
2016,10,11,7,25,00,1019.77,-39.70,13.60,2.50,53.00,30.35,-22.65
2016,10,11,7,55,00,1019.84,-39.70,13.20,2.80,41.00,18.35,-22.65
2016,10,11,14,25,00,1020.38,-39.60,6.00,7.10,128.00,105.35,-22.65
2016,10,11,14,55,00,1019.57,-39.60,5.70,9.10,127.00,104.35,-22.65
2016,10,11,15,25,00,1018.85,-39.60,5.50,9.20,128.00,105.35,-22.65
2016,10,11,15,55,00,1018.29,-39.60,5.50,9.50,129.00,106.35,-22.65
2016,10,11,16,25,00,1017.75,-39.60,5.30,9.40,130.00,107.35,-22.65
2016,10,11,16,55,00,1017.23,-39.60,4.90,9.60,130.00,107.35,-22.65
2016,10,11,17,25,00,1016.63,-39.60,4.50,9.90,126.00,103.35,-22.65
2016,10,11,17,55,00,1016.03,-39.60,4.30,9.80,128.00,105.35,-22.65
2016,10,11,18,25,00,1015.40,-39.60,4.00,9.40,130.00,107.35,-22.65
2016,10,11,18,55,00,1014.87,-39.60,3.90,9.20,134.00,111.35,-22.65
2016,10,11,19,25,00,1014.86,-39.60,3.60,9.20,136.00,113.35,-22.65
2016,10,11,19,55,00,1014.87,-39.60,3.50,8.70,137.00,114.35,-22.65
2016,10,11,20,25,00,1015.29,-39.60,3.50,9.40,135.00,112.35,-22.65
2016,10,11,20,55,00,1015.80,-39.60,4.10,9.20,136.00,113.35,-22.65
2016,10,11,21,25,00,1016.40,-39.60,4.80,9.20,135.00,112.35,-22.65
2016,10,11,21,55,00,1017.03,-39.60,5.30,10.40,132.00,109.35,-22.65
2016,10,11,22,55,00,1016.79,-39.60,5.80,6.80,116.00,93.35,-22.65
2016,10,11,23,25,00,1017.12,-39.60,6.10,5.20,101.00,78.35,-22.65
2016,10,11,23,55,00,1017.91,-39.60,6.00,2.30,83.00,60.35,-22.65
2016,10,12,0,25,00,1018.48,-39.60,6.20,2.00,39.00,16.35,-22.65
2016,10,12,1,25,00,1018.52,-39.70,6.30,3.20,50.00,27.35,-22.65
2016,10,12,1,55,00,1018.69,-39.70,6.20,4.10,45.00,22.35,-22.65
2016,10,12,2,25,00,1017.83,-39.70,6.30,5.20,51.00,28.35,-22.65
2016,10,12,2,55,00,1016.86,-39.70,6.30,7.70,39.00,16.35,-22.65
2016,10,12,3,25,00,1016.31,-39.70,6.30,5.50,71.00,48.35,-22.65
2016,10,12,3,55,00,1016.14,-39.70,6.20,2.10,71.00,48.35,-22.65
2016,10,12,4,25,00,1015.35,-39.70,6.20,4.30,106.00,83.35,-22.65
2016,10,12,4,55,00,1015.25,-39.70,6.50,2.30,121.00,98.35,-22.65
2016,10,12,5,55,00,1015.38,-39.70,6.40,1.90,167.00,144.35,-22.65
2016,10,12,6,25,00,1015.22,-39.70,6.50,3.00,133.00,110.35,-22.65
2016,10,12,6,55,00,1015.19,-39.70,6.70,1.50,111.00,88.35,-22.65
2016,10,12,7,25,00,1014.99,-39.70,6.60,1.50,57.00,34.35,-22.65
2016,10,12,7,55,00,1015.04,-39.70,6.80,3.00,56.00,33.35,-22.65
2016,10,12,8,25,00,1015.41,-39.70,6.70,3.80,51.00,28.35,-22.65
2016,10,12,8,55,00,1015.58,-39.70,6.80,5.20,66.00,43.35,-22.65
2016,10,12,9,25,00,1016.07,-39.70,6.90,2.80,41.00,18.35,-22.65
2016,10,12,9,55,00,1016.83,-39.70,4.60,0.90,32.00,9.35,-22.65
2016,10,12,10,25,00,1017.65,-39.60,4.00,1.00,61.00,38.35,-22.65
2016,10,12,10,55,00,1017.86,-39.60,4.30,2.20,70.00,47.35,-22.65
2016,10,12,11,25,00,1018.26,-39.60,6.40,1.90,94.00,71.35,-22.65
2016,10,12,11,55,00,1018.01,-39.60,5.80,2.00,105.00,82.35,-22.65
2016,10,12,12,25,00,1017.48,-39.60,4.40,2.70,95.00,72.35,-22.65
2016,10,12,12,55,00,1017.35,-39.50,4.30,1.10,52.00,29.35,-22.65
2016,10,12,13,25,00,1017.43,-39.50,5.00,3.60,232.00,209.35,-22.65
2016,10,12,13,55,00,1017.34,-39.50,5.10,2.70,240.00,217.35,-22.65
2016,10,12,14,25,00,1017.46,-39.50,4.80,3.60,209.00,186.35,-22.65
2016,10,12,14,55,00,1017.15,-39.50,4.70,2.90,196.00,173.35,-22.65
2016,10,12,15,25,00,1016.81,-39.50,5.30,2.90,192.00,169.35,-22.65
2016,10,12,15,55,00,1016.25,-39.50,5.50,2.50,195.00,172.35,-22.65
2016,10,12,16,25,00,1015.94,-39.50,5.60,1.80,193.00,170.35,-22.65
2016,10,12,16,55,00,1015.51,-39.50,4.30,1.90,151.00,128.35,-22.65
2016,10,12,17,25,00,1015.08,-39.50,3.60,4.20,133.00,110.35,-22.65
2016,10,12,17,55,00,1015.00,-39.50,3.20,3.70,145.00,122.35,-22.65
2016,10,12,18,55,00,1014.87,-39.50,3.90,2.80,141.00,118.35,-22.65
2016,10,12,19,25,00,1014.80,-39.50,3.40,5.40,140.00,117.35,-22.65
2016,10,12,19,55,00,1014.99,-39.50,3.10,3.10,102.00,79.35,-22.65
2016,10,12,20,25,00,1014.90,-39.50,4.50,7.90,131.00,108.35,-22.65
2016,10,12,20,55,00,1014.84,-39.50,13.80,9.30,128.00,105.35,-22.65
2016,10,12,21,25,00,1015.24,-39.50,18.70,7.00,123.00,100.35,-22.65
2016,10,12,22,25,00,1015.37,-39.60,22.40,2.60,81.00,58.35,-22.65
2016,10,12,23,25,00,1016.19,-39.60,23.60,3.00,115.00,92.35,-22.65
2016,10,12,23,55,00,1016.30,-39.60,25.50,3.40,90.00,67.35,-22.65
2016,10,13,0,25,00,1016.17,-39.60,25.10,3.10,119.00,96.35,-22.65
2016,10,13,0,55,00,1016.15,-39.60,26.30,3.70,72.00,49.35,-22.65
2016,10,13,1,25,00,1016.22,-39.60,26.00,4.30,65.00,42.35,-22.65
2016,10,13,1,55,00,1016.09,-39.60,26.10,3.00,72.00,49.35,-22.65
2016,10,13,2,25,00,1015.95,-39.60,25.00,5.10,58.00,35.35,-22.65
2016,10,13,2,55,00,1015.93,-39.60,26.30,4.70,50.00,27.35,-22.65
2016,10,13,3,25,00,1015.32,-39.60,26.50,4.90,59.00,36.35,-22.65
2016,10,13,3,55,00,1015.38,-39.60,29.30,3.70,69.00,46.35,-22.65
2016,10,13,4,25,00,1015.10,-39.60,30.20,4.10,68.00,45.35,-22.65
2016,10,13,4,55,00,1014.75,-39.60,30.20,3.10,65.00,42.35,-22.65
2016,10,13,5,25,00,1014.46,-39.60,30.20,3.80,54.00,31.35,-22.65
2016,10,13,5,55,00,1014.42,-39.60,31.40,3.50,65.00,42.35,-22.65
2016,10,13,6,55,00,1014.24,-39.60,31.30,4.40,64.00,41.35,-22.65
2016,10,13,7,25,00,1014.13,-39.60,32.20,4.30,58.00,35.35,-22.65
2016,10,13,7,55,00,1014.33,-39.60,32.40,2.60,51.00,28.35,-22.65
2016,10,13,8,25,00,1014.45,-39.60,33.10,3.20,62.00,39.35,-22.65
2016,10,13,8,55,00,1014.63,-39.60,33.90,4.10,61.00,38.35,-22.65
2016,10,13,9,55,00,1015.41,-39.60,20.90,3.20,55.00,32.35,-22.65
2016,10,13,10,25,00,1015.52,-39.60,17.70,3.10,77.00,54.35,-22.65
2016,10,13,10,55,00,1015.68,-39.60,20.40,3.40,70.00,47.35,-22.65
2016,10,13,11,25,00,1015.78,-39.50,24.30,3.70,92.00,69.35,-22.65
2016,10,13,12,25,00,1015.72,-39.50,39.70,3.50,113.00,90.35,-22.65
2016,10,13,12,55,00,1015.63,-39.50,35.70,3.80,134.00,111.35,-22.65
2016,10,13,13,25,00,1015.46,-39.50,42.20,4.10,146.00,123.35,-22.65
2016,10,13,13,55,00,1015.23,-39.50,45.90,4.60,152.00,129.35,-22.65
2016,10,13,14,25,00,1015.35,-39.50,47.00,4.00,153.00,130.35,-22.65
2016,10,13,15,25,00,1014.91,-39.40,43.50,1.20,42.00,19.35,-22.65
2016,10,13,15,55,00,1014.39,-39.50,26.10,1.00,343.00,320.35,-22.65
2016,10,13,16,25,00,1013.71,-39.40,31.30,2.60,98.00,75.35,-22.65
2016,10,13,16,55,00,1013.33,-39.40,38.80,4.60,134.00,111.35,-22.65
2016,10,13,17,25,00,1012.83,-39.40,27.60,5.10,137.00,114.35,-22.65
2016,10,13,17,55,00,1012.35,-39.50,18.70,7.20,133.00,110.35,-22.65
2016,10,13,18,55,00,1011.70,-39.50,9.90,6.50,127.00,104.35,-22.65
2016,10,13,19,25,00,1011.38,-39.50,10.10,6.20,130.00,107.35,-22.65
2016,10,13,19,55,00,1011.39,-39.50,11.60,6.80,129.00,106.35,-22.65
2016,10,13,20,25,00,1011.63,-39.50,35.20,7.40,127.00,104.35,-22.65
2016,10,13,20,55,00,1011.87,-39.40,52.30,6.30,118.00,95.35,-22.65
2016,10,13,21,25,00,1012.09,-39.40,50.80,6.90,120.00,97.35,-22.65
2016,10,13,21,55,00,1012.55,-39.50,49.20,5.70,117.00,94.35,-22.65
2016,10,13,22,25,00,1013.29,-39.50,51.50,2.90,108.00,85.35,-22.65
2016,10,13,23,25,00,1014.03,-39.40,62.70,2.20,113.00,90.35,-22.65
2016,10,14,0,25,00,1014.73,-39.40,62.70,4.80,51.00,28.35,-22.65
2016,10,14,0,55,00,1015.84,-39.40,60.70,1.40,229.00,206.35,-22.65
2016,10,14,1,55,00,1017.03,-39.40,58.50,11.10,272.00,249.35,-22.65
2016,10,14,2,25,00,1017.11,-39.40,57.70,11.30,273.00,250.35,-22.65
2016,10,14,2,55,00,1017.12,-39.50,56.80,11.00,276.00,253.35,-22.65
